
19|19|67|D|19|19|67|D|4950|54CPFI00422428|20/11/2008 12:03:40 p.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|187|A177CPFI00329351|20/11/2008 12:04:13 p.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5120|62CPFI00273678|20/11/2008 12:04:22 p.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|2969|T-9848CPFI00422771|20/11/2008 12:04:40 p.m.|La Marquesa|La Marquesa|9|200.00|200.00|410|0|999|9
19|19|67|D|19|19|67|D|5080|211CPFI00422399|20/11/2008 12:04:43 p.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5085|1006CPFI00356837|20/11/2008 12:04:47 p.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-I279CPFI00401933|20/11/2008 12:04:50 p.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|CPFI00152039|20/11/2008 12:04:51 p.m.|La Marquesa|La Marquesa|5|75.00|75.00|410|0|999|5
19|19|67|D|19|19|67|D|164|FR-I274CPFI00401928|20/11/2008 11:51:13 a.m.|La Marquesa|La Marquesa|12|50.00|50.00|410|0|999|12
19|19|67|D|19|19|67|D|187|5022CPFI00425055|20/11/2008 11:52:24 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-T188CPFI00417051|20/11/2008 11:52:33 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|4950|46CPFI00422420|20/11/2008 11:52:34 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5085|921CPFI00356790|20/11/2008 11:52:42 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5085|1026CPFI00422345|20/11/2008 11:52:47 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5123|25CPFI00470684|20/11/2008 11:52:52 a.m.|La Marquesa|La Marquesa|2|50.00|50.00|410|0|999|2
19|19|67|D|19|19|67|D|164|FR-046CPFI00416985|20/11/2008 11:52:59 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|CPFI00631273|20/11/2008 11:53:21 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-I369CPFI00466627|20/11/2008 11:53:24 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5085|1025CPFI00422344|20/11/2008 11:53:40 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5120|202CPFI00273933|20/11/2008 11:53:49 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5091|110CPFI00422851|20/11/2008 11:54:15 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-1392CPFI00444049|20/11/2008 11:54:54 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5120|139CPFI00273747|20/11/2008 11:55:06 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5205|CPFI00369523|20/11/2008 11:55:20 a.m.|La Marquesa|La Marquesa|1|25.00|25.00|410|0|999|1
19|19|67|D|19|19|67|D|164|FR-T093CPFI00417019|20/11/2008 11:55:26 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|254|CPFI00247528|20/11/2008 11:55:27 a.m.|La Marquesa|La Marquesa|9|200.00|200.00|410|0|999|9
19|19|67|D|19|19|67|D|5482|CPFI00410555|20/11/2008 11:55:28 a.m.|La Marquesa|La Marquesa|2|100.00|100.00|410|0|999|2
19|19|67|D|19|19|67|D|5080|99CPFI00360156|20/11/2008 11:55:38 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5120|162CPFI00443378|20/11/2008 11:55:45 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|SNCPFI00692126|20/11/2008 11:55:58 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5080|CPFI00558305|20/11/2008 11:56:10 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
